Evento ,Departamento ,Municipio ,Fecha ,Año ,Lugar ,Muertos ,Heridos ,Desaparecidos ,Viviendas Destruídas ,Viviendas Afectadas ,Damnificados ,Afectados ,Reubicados ,Evacuados ,Pérdidas $USD ,Pérdidas $Local ,Centros Educativos ,Centros Médicos ,Daños cultivos Ha ,Ganado ,Daños en vías Mts ,Número GLIDE ,Observaciones
FORESTFIRE, FR. MORAZAN, OJOJONA,1992-02-10,, Aldea Guarimneo , , , , , , ,, , ,0,0, , , ,0, , ,es el cuarto incendio en lo que va del año en ojojona 
FORESTFIRE, FR. MORAZAN, OJOJONA,1992-03-10,, Aldea Tacacaran , , , , , , ,, , ,0,0, , , ,0, , ,es el tercer incendio en la zona de ojojona en lo que va del año 
FORESTFIRE, FR. MORAZAN, OJOJONA,1992-03-10,, Aldea Agaucatal , , , , , , ,, , ,0,0, , , ,0, , ,es el segundo incendio en lo que va del año en ojojona 
FORESTFIRE, FR. MORAZAN, OJOJONA,1992-03-10,, Aldea Goascaran , , , , , , ,, , ,0,0, , ,,0, , ,Este incendio se dio en el primer trimestre del año 
EPIDEMIC, CHOLUTECA, ,1992-02-29,, Todo el departamento , ,, , , , ,, , ,0,0, , , ,0, , ,300000 enfermos en todo el pais 
EPIDEMIC, VALLE, ,1992-02-29,, Todo el departamento , ,, , , , ,, , ,0,0, , , ,0, , ,300000 enfermos se han registrado en todo el pais 
EPIDEMIC, LEMPIRA, ,1992-02-29,, Todo el departamento , ,, , , , ,, , ,0,0, , , ,0, , ,300000 enfermos se han reportado en todo el pais 
EPIDEMIC, OLANCHO, ,1992-02-29,, Todo el departamento , ,, , , , ,, , ,0,0, , , ,0, , ,300000 enfermos en todo el pais 
EPIDEMIC, STA BARBARA, ,1992-02-29,, En todo el Departamento , , , , , , ,, , ,0,0, , , ,0, , ,varios animales muertos 
EPIDEMIC, COPAN, ,1992-02-29,, En todo el departamento , , , , , , ,, , ,0,0, , , ,0, , ,varios animales muertos 
PLAGUE, CHOLUTECA, CHOLUTECA,1992-02-29,, en todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, COMAYAGUA, COMAYAGUA,1992-02-29,, en todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, ATLANTIDA, LA CEIBA,1992-02-29,, Todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, EL PARAISO, DANLI,1992-02-29,, todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, CORTES, SAN PEDRO SULA,1992-02-29,, En todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, GRACIAS A DIOS, PUERTO LEMPIRA,1992-02-29,, Todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, COPAN, SANTA ROSA DE COPAN,1992-02-29,, En todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
PLAGUE, OLANCHO, JUTICALPA,1992-02-29,, En todo el municipio , , , , , , ,, , ,0,0, , , ,0, , , 
EPIDEMIC, LEMPIRA, SAN JUAN GARITA,1992-02-26,, san juan garita , ,1, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, LEMPIRA, SAN JUAN GARITA,1992-02-21,, Aldea Cienaga , ,1, , , , ,, , ,0,0, , , ,0, , , 
LEAK, FR. MORAZAN, DISTRITO CENTRAL,1992-01-15,," Barrio La Granja, Comayaguela ",1, , , , , , , , ,0,0, , , ,0, , , 
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,1992-01-24,, Parte Norte del Cerro El Picacho , , , , , , ,, , ,0,0, , ,20.97,0, , , 
PLAGUE, STA BARBARA, PROTECCION,1992-01-03,, Pueblo Las Vueltas , , , , , , ,, , ,0,0, , , ,0, , ,30 mil gallinas y 3 mil cerdos han muerto debido a la peste 
LANDSLIDE, CORTES, SAN PEDRO SULA,1992-01-01,," Colonia San Jorge, Barrio Chamelecon ",2,8, ,1, , ,, , ,0,0, , , ,0, , ,dos niño murieron y 8 personas salieron heridas entre niños y adultos 
PLAGUE, COPAN, SAN JUAN DE OPOA,1980-12-23,, en todo el municipio , , , , , , ,, , ,0,0, , ,,0, , , 
FLOOD, STA BARBARA, AZACUALPA,1979-09-09,, Comunidad Quebrada Honda , , , , , , , , , ,400000,800000, , ,,0, , ,Las inundaciones se dieron en horas de la noche tomando a la población por sorpresa. 
FLOOD, STA BARBARA, MACUELIZO,1979-09-09,, Aldea el Agualote , , , , ,, ,, ,,1000000,1000000, , , ,0, , ,Las pérdidas fueron menores debido al temporal que se ha dado en las últimas horas 
FLOOD, CORTES, PUERTO CORTES,1979-10-24,, Aldea la Concordia , , , , , ,,, ,,600000,1200000, , , ,0, , ,La comunidad fue afectada por horas de intensas lluvias. 
FLOOD, CORTES, PUERTO CORTES,1979-10-24,, Aldea la Travesía , , , , , , , , , ,500000,1000000, , , ,0, , ,Algunas casas sucumbieron ante las fuertes lluvias 
FLOOD, CORTES, PUERTO CORTES,1979-10-24,, Comunidad Santa Inés , , , ,, ,,, ,,500000,1000000, , , ,0, , ,varias personas perdieron sus casas tras las fuertes lluvias 
FLOOD, CORTES, PUERTO CORTES,1979-10-24,, Aldea Baracoa , , , ,, ,, , ,,1500000,3000000, , , ,0, , ,Muchas personas resultaron damnificadas producto de las inundaciones. 
LANDSLIDE, CORTES, OMOA,1980-10-31,, Santo Domingo , , , , , , ,, , ,0,0, , ,,0, , , 
FLOOD, CORTES, PUERTO CORTES,1980-11-18,, todo el municipio , , , , , , ,, , ,0,0, , ,,0, , , 
FLOOD, CORTES, OMOA,1980-11-18,, Santo Domingo , , , , , , ,, , ,0,0, , ,123,0, , ,"se perdieron 52 manzanas de cafe y 124 manzanas de maiz, cacao y caña "
STRONGWIND, ATLANTIDA, LA CEIBA,1980-11-27,, La Ceiba , , , , , , ,, , ,0,0, , , ,0,, ,las embarcaciones pequeñas ancladas en el puerto han sido movilizadas hacia los cayos e islas de la bahia 
FLOOD, ATLANTIDA, LA CEIBA,1980-11-27,," Barrio El Centro,Barrio Potreritos, Barrio Solares Nuevos, C ", , , , ,, ,, , ,0,0, , , ,0,, ,"Se inundaron los principales establecimientos comerciales ocasionando grandes perdidaslas cuales aun no se pueden magnificar, las alturas de las [...] "
LANDSLIDE, CORTES, OMOA,1985-01-09,,  , ,, , , , ,, , ,0,0, ,, ,0, , ,"Deslicamientos Desentierran cadaveres, propagan enfermedades "
DROUGHT, CORTES, SANTA CRUZ DE YOJOA,1985-06-12,,  , , , , , , , , , ,0,0, , ,,0, , ,Perdidas de Cultivos de Maiz y Arroz 
DROUGHT, YORO, EL PROGRESO,1985-06-12,,  , , , , , , ,, , ,0,0, , ,,0, , ,Perdidas de Cultivos de Maíz y Arroz 
DROUGHT, CORTES, SAN PEDRO SULA,1985-06-12,," Yojoa, Quimistán ", , , , , , ,, , ,0,0, , ,,0, , ,Perdidas de Siembras de Primavera. Perdidas de Maíz y Arroz 
DROUGHT, ATLANTIDA, TELA,1985-06-05,,  , , , , , , , , , ,0,0, , ,,0, , ,Afectados los cultivos 
RAIN, CORTES, SAN PEDRO SULA,1985-12-27,, Colonias Juan Lindo y Las Brisas ,,, , ,, ,, , ,0,0, , , ,0,, ,Interrumpe paso hacia Colonia Juan Lindo y Las Brisas. Varias personas ahogadas. 
EPIDEMIC, ISLAS DE LA BAHIA, GUANAJA,1985-10-30,,  , ,, , , , ,, , ,0,0, , , ,0, , ,4 Casos de Dengue 
HEATWAVE, CHOLUTECA, CHOLUTECA,1985-10-14,,  , , , , , , , , , ,0,0, , , ,0, , ,Sequía debido a Falta de agua. Falla de electricidad 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,1985-11-09,, Col. 3 de Mayo. , , , ,,,,, ,,0,0, , , ,0,, , 
FLOOD, CHOLUTECA, CHOLUTECA,1985-11-04,," El Anillo, La Truncada, Aldea El Palenque, Carretera Buena V ", , , ,,,150,, ,,0,0, , , ,0, , ,"Inundaciones debido a desborde del río Choluteca, 7 Pulgadas de Agua en la carretera Buena Vista. "
FLOOD, CHOLUTECA, CHOLUTECA,1985-10-02,, La Joyada , , , ,,,, , , ,0,0, , , ,0, , ,"Daño a Infraestructura, Viviendas, debido a Inundaciones "
FLOOD, STA BARBARA, SAN LUIS,1979-10-18,, Comunidad de San Luis , , , , , , , , , ,700000,1400000, , ,50,0, , ,Los cultivos de granos básicos fueron completamente arrasados 
FLOOD, YORO, EL PROGRESO,1979-10-21,, Aldeas aledañas , , , , , , ,, , ,20000000,40000000, , ,2000,0, , ,Muchas de las familias de estas aldeas perdieron quedaron en la miseria al perder todos sus cultivos. 
FLOOD, CORTES, LA LIMA,1979-10-18,, Finca Caimito , , , , , , ,, ,,750000,1500000, , ,,0, , ,"Los pobladores de la finca no querían dejar el lugar, tuvieron que ser evacuados de la zona "
FLOOD, CORTES, LA LIMA,1919-10-19,, Comunidad Tibombo , , , , , , ,,, ,600000,1200000, , ,40,0, , ,Los campos bananeros sufrieron serias consecuencias. 
STRONGWIND, CORTES, OMOA,1983-03-18,, Las Palmas , , , , ,11, , , , ,0,0, , ,40,0, , ,"Cultivos de maíz, arroz, café y cacao fueron seriamente dañados. "
FORESTFIRE, CORTES, SAN PEDRO SULA,1983-03-17,, Cortes , , , , , , ,, , ,0,0, , ,3,0, , ,Incendio forestal prococado por imprudencias de los viajeros como por el fuerte viento que golpeó la zona. 
STRONGWIND, YORO, EL PROGRESO,1983-03-17,, El Progreso , , , , ,, ,, , ,0,0, , , ,0,, ,Techos de viviendas y árboles cayeron. Tormentas de arena y olas de calor. Daños en algunos comercios de la ciudad. rótulos destrozados. 
STRONGWIND, CORTES, LA LIMA,1983-03-16,, La Lima , , , , ,, ,, , ,0,0, , , ,0, , ,Rótulos de casas comerciales cayeron al piso. Plantaciones de banano en fincas sufrieron serios daños. 20 motos y 1 carro dañados al caerles una [...] 
FIRE, CORTES, SAN PEDRO SULA,1983-03-17,, San Pedro Sula , , , , , , ,, , ,0,0, , , ,0, , ,Energía eléctrica suspendida en varias zonas. 
EPIDEMIC, CHOLUTECA, MARCOVIA,1983-03-15,, Aldea El Tambor , , , , , , ,21, , ,0,0, ,, ,0, , ,21 niños afectados por el borte de rabia en la zona. 
DROUGHT, STA BARBARA, LAS VEGAS,1983-03-10,, Las Vegas , , , , , , ,, , ,0,0, ,,,0, , ,Falta de agua en la zona. 
HAILSTORM, OLANCHO, JUTICALPA,1983-02-24,, Cayo Blanco , , , ,,, ,, , ,0,0, , ,,0, , ,Cultivos de maíz seriamente afectados. 
STRONGWIND, OLANCHO, JUTICALPA,1983-02-24,, Jutiquile , , , , , , ,, , ,0,0, , ,,0, , ,Pérdidas en diversos sectores. 
DROUGHT, FR. MORAZAN, DISTRITO CENTRAL,2010-02-14,," La Montañita, Suyapa ", , , , , , ,, , ,0,0, , , ,0, , ,Escasez de agua en la zona. Lugares que eran fuentes de abastecimiento de agua han sido invadidos. 
STRUCTURE, COMAYAGUA, COMAYAGUA,1983-03-17,, Comayagua , , , , , , ,, , ,0,0, ,, ,0, , ,Paralizada la actividad económica de la zona. Centros hospitalarios sin fluído eléctrico. 
STRUCTURE, COMAYAGUA, SIGUATEPEQUE,1983-03-17,, Siguatepeque , , , , , , ,, , ,0,0, ,, ,0, , ,Apagón paraliza la actividad económica de la zona. 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,1983-03-17,, Tegucigalpa , , , , , , ,, , ,0,0, ,, ,0, , ,Apagón en toda Tegucigalpa afectando el comercio y sistema de salud. 
EPIDEMIC, EL PARAISO, TROJES,1983-03-18,, Aldea Nueva Esperanza ,6,45, , , , ,, , ,0,0, ,, ,0, , ,Epidemia desconocida ataca a niños de la zona. 
SURGE, ATLANTIDA, LA CEIBA,1983-03-18,, La Ceiba , , , , , , ,, , ,0,0, , , ,0, , ,Barcaza encalló en la playa de la ciudad. Fué lanzada a la playa por las fuertes olas del mar Caribe. 
EXPLOSION, CORTES, SAN PEDRO SULA,1983-03-17,, Colonia Las Vegas , , , , , , ,, , ,0,0, , , ,0, , ,Se produjo una chispa que provocó que se incendiara un carro cisterna. El fuego alcanzó a otro carro cisterna que era abastecido de combustible. 
FROST, GRACIAS A DIOS, BRUS LAGUNA,1983-01-18,, Brus Laguna , , , , , , ,, , ,0,0, , , ,0,, ,Se han hundido tres ambarcaciones en forma consecutiva. (Barcos de transporte) Hay dificultad en el traslado de alimentos. 
PLAGUE, YORO, EL PROGRESO,1983-01-06,," El Progreso, Sector de Urraco ", , , , , , ,200, , ,0,0, , , ,0, , ,Cultivadores de plátano afectados por la enfermedad. La fumigación aérea no dió resultado. En la fumigación de mochila se empezaron a ver resultados [...] 
PLAGUE, COMAYAGUA, MEAMBAR,1983-01-05,, Meambar , , , , , , ,, , ,0,0, , ,,0, , ,La Roya está afectando seriamente los cafetales de la zona y sigue propagándose. 
PLAGUE, COMAYAGUA, SAN JERONIMO,1983-01-05,, San Jerónimo , , , , , , ,, , ,0,0, , ,,0, , ,Cafetales seriamente afectados por la enfermedad de La Roya. 
PLAGUE, COMAYAGUA, LA LIBERTAD,1983-01-05,, La Libertad , , , , , , ,, , ,0,0, , ,,0, , ,"Cafetales seriamente afectados por la enfermedad, y sigue propagandose. "
PLAGUE, ATLANTIDA, ESPARTA,1983-01-05,, San Cristobal , , , , , , ,, , ,0,0, , ,,0, , ,"Cultivos de frijoles, maíz, y otros destrozados. "
FLOOD, CORTES, OMOA,1980-11-27,, Sierra de Omoa , , , , , , ,, , ,0,0, , ,,0, , , 
LANDSLIDE, CORTES, OMOA,1980-11-27,, en todo el muicipio de omoa , , , , , , ,, , ,0,0, , , ,0,, , 
STRUCTURE, ATLANTIDA, ,1980-11-24,, Mezapa , , , , , , , , , ,0,0, , , ,0,, ,los puentes estaban sobre los rios Naranjo y Congo 
POLLUTION, FR. MORAZAN, DISTRITO CENTRAL,1980-11-18,, San Juancito , , , , , , ,, , ,0,0, , , ,0, , , 
LANDSLIDE, YORO, SANTA RITA,1980-11-17,, Comunidad de Santa Rita , , , , , , ,, , ,0,0, , , ,0,, , 
LANDSLIDE, COPAN, SANTA ROSA DE COPAN,1980-10-23,," Carretera que conduce a la Entrada, Copan Ruinas ", , , , , , ,, , ,0,0, , , ,0,1, , 
LANDSLIDE, COPAN, SANTA ROSA DE COPAN,1980-10-23,, Cercanias del desvio que conduce a dulce nombre de copan , , , , , , ,, , ,0,0, , , ,0,1, ,Estos deslizamientos se producen continuamente en los últimos días 
FLOOD, EL PARAISO, ,1980-10-21,, Comunidad de Petoa a riveras del Rio Guayambre , , , , , , ,, , ,0,0, , ,24.46,0, , ,35 manzanas de maiz fue la perdida en la zona 
FLOOD, EL PARAISO, DANLI,1980-10-21,, Chirina , , , , , , ,, , ,0,0, , ,349.45,0, , ,500 manzanas de frijoles se perdieron en esta zona; en total en la zona oriental del país se perdierón 1204.5 manzanas de cultivo de las cuales 390.5 [...] 
FLOOD, CORTES, SAN PEDRO SULA,1980-10-21,, Colonia San Cristobal sobre la carretera que comunica san pe , , , , ,, ,, , ,0,0, , , ,0, , , 
FLOOD, CORTES, LA LIMA,1979-10-14,, Vila la Lima , , , ,, ,600,,,,2250000,4500000, , , ,0, , ,Algunas fincas del lugar perdieron todos sus cultivos 
AVALANCHE, COPAN, SANTA ROSA DE COPAN,1979-10-10,, Carretera hacia san Pedro , , , , , , ,60, , ,1000000,2000000, , , ,0,200, ,Las inundaciones han dañado las calles que canducen a San Pedro 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,," Colonia Villa Nueva Sector # 5, Bloque R61, Casa # 45 ", , , ,1, , ,2, , ,0,0, , , ,0, , ,Derrumbe de talud de tierra dañando completamente su vivienda. 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-28,, Colonia Dios Proveerá. Contiguo a Escuela José Simón Azcona. , , , , , , , , , ,0,0, , , ,0,, ,La calle esta completamente destruida. 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,," Anillo Periférico, cercanías de la Colonia Centro América ", , , , , , , , , ,0,0, , , ,0,, ,El paso peatonal y de vehículos es obstaculizado. 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,, Colonia Estados Unidos , , , , ,1, , , , ,0,0, , , ,0, , ,Se cayo un muro de la vivienda. 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-28,, Colonia Villa Santa Teresita , , , , ,2, , , , ,0,0, , , ,0, , , 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,," Colonia La Sosa, Sector 2, 5 casas después de la iglesia el  ", , , , ,2, , , , ,0,0, , , ,0, , ,"Derrumbe afecto 2 vivienda, y Peligran 3 viviendas mas. "
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,," Aldea de Suyapa, aariba de la escuela Jacobo Caceres, abajo  ", , , , ,1, ,, , ,0,0, , , ,0, , ,"Afecta la parte frontal de la casa, daños en la puerta y la pared frontal. "
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,, Colonia Santa Teresita , , , ,1,2, ,, , ,0,0, , , ,0, , ,"Se cayo vivienda, y afecto 2 viviendas vecinas. "
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,, Colonia Villa Cristina , , , , ,1, ,, , ,0,0, , , ,0, , ,Muro de la casa cedio debido a humedad. 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2010-05-27,, Colonia Cantarero López. , , , , ,, ,, , ,0,0, , , ,0, , ,Casa inundadas. 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-25,," Colonia Ayestas, por la iglesia la Profecía. ", ,3, , ,1, ,3, , ,0,0, , , ,0, , ,Daño la parte posterior de la vivienda y sufrieron lesiones un adulto y dos niños los cuales fueron hospitalizados. 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-26,, Colonia Rafael Leonardo Callejas , , , , ,2, ,, , ,0,0, , , ,0, , ,Deslizamiento de rocas. 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-26,," Colonia Villanueva, Sector # 2 ", , , , ,1, ,, , ,0,0, , , ,0, , ,"Debido a deslizamiento de tierra y acumulación de aguas lluvia, se desplomo el muro lateral de la vivienda. "
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2010-05-25,," Colonia Peña por bajo, Sector 5. ", , , , ,2, ,, , ,0,0, , , ,0, , ,"Filtración de aguas lluvias, "
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-25,," Colonia La Travesia, por la escuela Ramon Montoya. ", , , , ,1, ,, , ,0,0, , , ,0, , ,Se cayo un muro de una vivienda de adobe debido a la saturación por aguas lluvias. 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Residencial La Florida, Bloque D, Casa 163 ", , , , ,1, ,, , ,0,0, , , ,0, , ,La vivienda presenta Grietas y filtraciones de agua. 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Colonia La Sosa, calle principal, Sector la Lomita ", , , , ,1, ,, , ,0,0, , , ,0, , ,El muro del Kinder Saul Zelaya se ha rajado. 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Colonia La Peña por bajo, Zona 5, Bloque 5, Casa 2 ", , , , ,1, ,, , ,0,0, , , ,0, , ,Deslizamiento de tierra con posible caída de muro sobre casa de madera. 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Zona 1, Bloque 57, Lote 25. ", , , , ,1, ,, , ,0,0, , , ,0, , ,"deslizamiento de tierra, afecta 1 vivienda.b "
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Aldea de Suyapa, calle principal ", , , , ,, ,, , ,0,0, , , ,0, , ,Debido a deslizamiento resultaron dañados los techos de lamina de zink del algunas viviendas. 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Colonia Suazo Cordova, frente a Embutidos Europa, Casa 3206. ", , , , ,3, ,, , ,0,0, , , ,0, , ,"Debido a las lluvias, se formo un dique en la casa posterior, y la vivienda resulto inundada.cunetas dañadas. Deslizamiento provoca inundación en 2 [...] "
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2010-05-23,," Colonia Via Nueva, Sector 6, Frente Pulperia Daniel ", , , , ,, ,, ,,0,0, , , ,0, , ,"El deslizamiento de rocas y lodo afecta varias viviendas, hay evacuados. "
POLLUTION, FR. MORAZAN, DISTRITO CENTRAL,1980-11-14,," El Picacho, Tegucigalpa ", , , , , , ,, , ,0,0, , , ,0, , , 
ACCIDENT, CORTES, PUERTO CORTES,1980-11-12,, frente al Cayo Zapotillo a 17 millas nauticas de Puerto Cort , , , , , , ,, , ,0,0, , , ,0, , ,las perdidas fueron millonarias sin embargo se desconoce la cantidad exacta 
STRUCTURE, EL PARAISO, EL PARAISO,1980-11-13,, ciudad de el paraiso , , , ,1, , , , , ,0,0, , , ,0, , , 
STRUCTURE, CORTES, OMOA,1980-11-11,, Chachaguala , , , , , , , , , ,0,0, , , ,0,, , 
LANDSLIDE, CORTES, PUERTO CORTES,1980-11-11,, Carretera entre puerto cortes y el municipio de omoa , , , , , , ,, , ,0,0, , , ,0,1, ,"El paso de vehiculos se vio detenido,el deslizamiento cerro la carretera que comunica Puerto Cortes con Omoa "
LANDSLIDE, CORTES, SAN PEDRO SULA,1980-11-11,, Carretera que comunica a san pedro sula y puerto cortes , , , , , , ,, , ,0,0, , , ,0,, , 
STRUCTURE, ATLANTIDA, LA CEIBA,1980-11-11,, Cerca de la Terminal Aerea de la Ceiba , , , , , , , , , ,0,0, , , ,0,, ,la terminal aerea tuvo que cerrarse por el colapso del puente 
FLOOD, ATLANTIDA, LA MASICA,1980-11-08,, Puente del Rio Santiago , , , , , , ,, , ,0,0, , , ,0,1, ,El puente del río Santiago se vio fuertemente afectado dejando a los sectores. 
FLOOD, ATLANTIDA, LA MASICA,1980-11-08,, Puente del Río Cuero , , , , , , ,, , ,0,0, , , ,0,1, ,El puente del río Cuero sufrio graves daños ocasionando que los sectores se encuentren incomunicados. 
FLOOD, ATLANTIDA, LA CEIBA,1980-11-06,," Barrio Alvarado, Independencia, Barrio Mejia, Barrio La  ", , , , ,, ,, ,,0,0,1, , ,0,, ,"La escuela Primaria Jose Trinidad Reyes quedo inundada por ello se suspendieron las clases, las carreteras que unen las zonas afectadas quedaron [...] "
FLOOD, ATLANTIDA, LA CEIBA,1980-11-08,, Barrio Solares Nuevos , , , , ,, ,, , ,0,0, , , ,0,, ,el barrio quedo completamente inundado 
STRUCTURE, ATLANTIDA, LA CEIBA,1980-11-06,, Puente Perla , , , , , , , , , ,0,0, , , ,0,, , 
POLLUTION, CORTES, CHOLOMA,1980-10-06,, Colonia Lopez Arellano , , , , , , ,, , ,0,0, , , ,0, , , 
STRUCTURE, EL PARAISO, EL PARAISO,1980-10-13,, El Chaparral , , , , , , , , , ,0,0, , , ,0,, ,se produjeron derrumbes en todo el trayecto de la carretera 
STRUCTURE, EL PARAISO, TROJES,1980-10-13,, sobre el rio los laras en la carretera haca las trojes , , , , , , , , , ,0,0, , , ,0,, , 
STRUCTURE, EL PARAISO, DANLI,1980-10-13,," Quebrada Honda, Jutiapa, puente que divide El Zamorano y C ", , , , , , ,, , ,0,0, , , ,0,1, ,El sistema de alcantarillado sobrepaso su capacidad de transporte. 
FLOOD, CORTES, SAN PEDRO SULA,1980-10-10,," Los Angeles,La Guadalupe, Matazanos ", , , , ,, ,, , ,0,0, , , ,0, , , 
EPIDEMIC, YORO, ,1980-10-13,, En Todo El Municipio , ,, , , , , , , ,0,0, , , ,0, , ,la malaria y la tubercolosis esta afectando a los niños de escasa edad 
FLOOD, CORTES, LA LIMA,1979-10-16,, Aldea Tacamiche , , , , , , , , , ,350000,700000, , , ,0, , ,Las personas de la aldea fueron rescatadas por los cuerpos de socorro 
FLOOD, CORTES, LA LIMA,1979-10-16,, Aldea El Porvenir , , , ,12,,,,,,500000,1000000, , , ,0, , ,Doce modestas viviendas fueron destruidas por las inundaciones. 
FLOOD, CORTES, LA LIMA,1979-10-16,, Colonia Brisas del Ulúa , , , ,,,,,,,1000000,2000000, , , ,0, , ,Las caudalosas aguas del Río Chamelecón penetraron las zonas bajas de la Lima 
FLOOD, CORTES, LA LIMA,1979-10-16,, Barrio San Miguel , , , , ,, ,,300, ,2000000,4000000, , , ,0, , ,Las personas tuvieron que ser evacuadas debido a las fuertes inundaciones 
FLOOD, CORTES, SAN FRANCISCO DE YOJOA,1979-10-12,, Vieja carretera al Norte , , , , , , , , , ,500000,1000000, , , ,0,100, ,La carretera sufrió un grave deterioro tras las fuertes inundaciones 
FLOOD, CORTES, SAN FRANCISCO DE YOJOA,1979-10-12,, Comunidad Pito Solo , , , , ,, ,, , ,250000,500000, , , ,0, , ,esta zona es vulnerable debido a la cercanía con el lago 
FLOOD, CORTES, SANTA CRUZ DE YOJOA,1979-10-12,, Comunidad el Mocote , , , , , , , , , ,250000,500000, , ,3,0, , ,Cultivos feuron arrasados por las inundaciones 
FLOOD, CORTES, SAN FRANCISCO DE YOJOA,1979-10-12,, Cominidad Zacapa , , , , ,, , , ,,250000,500000, , , ,0, , ,La zona fue levemente inundada 
FLOOD, CORTES, SAN FRANCISCO DE YOJOA,1979-10-12,, comunidad la Sabana , , , , ,, ,,,,400000,800000, , , ,0, , ,La comunidad fue una de las menos afectadas con las lluvias 
FLOOD, CORTES, PIMIENTA,1979-10-12,, Comunidad Pimineta , , , , ,, ,, ,,500000,1000000, , , ,0, , ,La comunidad sufrió los efectos del fuerte temporal de lluvias 
FLOOD, CORTES, SANTA CRUZ DE YOJOA,1979-10-12,, Aldea Horconcitos , , , , ,, ,, , ,500000,1000000, , , ,0, , ,Muchas personas tuvieron quue ser evcuados de sus casas. 
FLOOD, CORTES, SANTA CRUZ DE YOJOA,1979-10-12,, Aldea La Misión , , , , ,, ,, , ,500000,1000000, , , ,0, , ,Gran parte de la zona fue arrollada por las inundaciones 
FLOOD, CORTES, SANTA CRUZ DE YOJOA,1979-10-11,, Aldea Laguna Seca , , , , ,, ,, , ,500000,1000000, , , ,0, , ,Algunas casas se llenaron parcialmente de agua. 
FLOOD, CORTES, SANTA CRUZ DE YOJOA,1979-10-06,, Comunidades aledañas al Lago de Yojoa , , , , ,, ,,, ,1000000,2000000, , ,4,0, , ,La mayoría de los cultivos de maíz aledaños a inmediaciones del lago fueron arrasados. 
FLOOD, CORTES, SAN PEDRO SULA,1979-10-04,, Comunidad Río Blanco , ,, ,,,,, ,,1500000,3000000, , , ,0, , ,Las orillas del sendero Río Blanco fueron arroladas por las fuertes corrientes de agua 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2008-10-20,, Col. Guillen y Santa Rosa. Barrio La Cabaña. , , , ,8,35,,, ,200,552632,10500000, , , ,0, , ,"Alerta amarilla continúa en la ciudad. Expertos de JICA detectan 17 fallas geológicas. Sucumbieron 8 viviendas de la Cabañas, 35 dañadas en Guillen y [...] "
FLOOD, EL PARAISO, DANLI,1980-10-12,, Jutiapa , , , ,60, , ,, , ,0,0, , ,,0,, ,"las carreteras se inundaron dejando incomunicados a los pobladores de la region, uno de los puentes que comunica con la ciudad de danli se vio dañado "
FLOOD, EL PARAISO, TROJES,1980-10-12,," Cifuentes, Las Trojes ", , , , , , ,, , ,0,0, , ,,0,2, , 
FLOOD, EL PARAISO, MOROCELI,1980-10-12,, El Porvenir , , , , , , ,, , ,0,0, , ,,0, , , 
FLOOD, EL PARAISO, EL PARAISO,1980-10-12,, Las Quebradas , , , , , , ,, , ,0,0, , ,,0, , , 
